objectid,name,totalvotes,usersrated
3611,Backgammon 4,0,13
3614,Air Strike,3,208
3618,The World at War,4,165
3619,Chain Reaction,3,23
3624,Drakon Expansion 1,1,172
3630,Dragon War,0,27
3635,Trivial Pursuit  Country Music,0,7
3638,Ultra Vilelence,0,11
3642,Assault on Mt. Everest,1,11
3644,Elemental,1,21
3647,Bumerang,1,17
3648,Wheeler Dealer,0,4
3651,Zombies!!! 2  Zombie Corps(e),7,2344
3652,NFL Franchise,2,29
3653,Uncle Rez's Pets,0,1
3654,Squares  The Civil War Battle Game,1,15
3660,Rock,2,17
3665,Sumo Arena,0,29
3671,Dwarves,0,24
3675,Neck and Neck,1,11
3678,Commando Actions,1,10
3680,Superiority,1,21
3681,Zulu Attack,0,27
3684,Dragons  The Classic Game,1,7
3688,The Perry Mason Game,0,17
3690,Quick Quiz?,0,4
3694,Great Medieval Battles,0,95
3695,Championship Baseball,1,21
3697,The Couch Potato Game,0,20
3703,Authentic Demolition Derby,0,12
3704,Robo Battle Pigs,4,23
3708,Nuke  The Last Game on Earth,0,18
3709,Smog,0,14
3713,Shenanigans Game,0,22
3714,Belly Bumper,0,2
3717,Rasslefest,0,3
3718,Hex Nut,0,21
3721,Odd Bodz,0,3
3722,Got Milk?,0,8
3732,Talisman (third edition)  Dragon's Tower,2,266
3733,Talisman (third edition)  City of Adventure,1,337
3734,Biker Mice from Mars  Take Back the City,0,12
3735,Talisman (third edition)  Dungeon of Doom,1,339
3738,Access Denied,1,23
3739,Bot,2,16
3740,Dr. Seuss Trivia Game,1,26
3741,Pocket Trivia  World Trivia,0,13
3742,The Game of Law School,0,9
3743,The Pollination Game,0,1
3744,Going Nutz,0,15
3747,Cooks Tours  European Travel Game,0,9
3748,Captivation,2,10
3750,Story,0,4
3752,Nascar Speedway Challenge,0,10
3754,The West Point Story,0,3
3755,One World Dominion,0,20
3756,Croisades,2,77
3757,Twin Rotor Combine,0,6
3761,WarpQuest,0,8
3764,Dueltrack  A Car Wars Deluxe Supplement,0,132
3769,Cross Up,0,9
3770,Caramba,1,6
3773,Challenge of the Lion Lord,0,5
3774,Insectica,0,1
3775,Let's Go Racing,0,0
3778,Cannae,0,13
3779,Fridericus Rex,0,5
3780,Kolonial Afrika,0,5
3781,Parthenon,1,8
3782,Ponton,0,1
3783,Royal Ascot,0,4
3784,Die Sch\u00e4tze des Ali Baba,0,3
3786,Trapper-Company,0,2
3787,Via Mala,0,2
3789,Actium,0,4
3790,Aeronautika,0,22
3791,Greek Fire,0,1
3792,Countermoves Generic Microgame Engine,0,2
3795,No Mans Land,1,6
3796,Trial by Pylon,0,4
3797,Grade Up to Elite Cow,1,8
3798,Golfwinks,1,18
3799,Bowling Bunnies,1,9
3802,Arena,0,2
3803,Counter Space  The CGME Space Opera Gameworld,0,1
3805,Domino Dice,1,23
3809,Harvey Smith's Show Jumping,0,2
3810,Gusher,1,13
3811,Evil Genius,0,7
3813,Chutzpah,0,21
3816,Tip the Ship,0,13
3817,Maharadscha,0,14
3819,Lord of the Rings  Sauron,16,1587
3821,Chobolo,0,2
3822,Heroes of Asfar,0,15
3823,Scandal,0,4
3824,Heroes of Asfar  The College of Magi,0,2
3832,Search for Poseidon's Gold,0,11
3833,Takeover  The Stock Market Game,0,9
3847,Racing Challenge,0,5
3853,Warhammer Quest  Lair of the Orc Lord,1,246
3854,Minion Nation,0,48
3857,Chainstore,0,6
3858,Warhammer Quest  Catacombs of Terror,2,227
3859,War of Masters,0,5
3861,ITC,1,22
3865,Wheel of Intoxication,0,3
3871,Factories,1,3
3876,Fimbulvetr  Winter of Winters,2,10
3879,What's Up,1,14
3881,Last Starfighter  Tunnel Chase,0,23
3882,Last Starfighter  Duel In Space,0,19
3888,Mock My Words,0,3
3890,Lightning Strike,1,22
3891,Slag!  Combat on the High Frontier,0,22
3896,Struggle For The Throne  Star Trek III,1,28
3898,Glebdo,1,14
3900,Rule the Hand,0,0
3902,Gender Bender,0,21
3903,Nuclear Escape,0,8
3904,Le Chat Noir,0,6
3905,Stop Secret,0,5
3906,The Dark Crystal Card Game,0,2
3907,Richard Scarry's Busytown Poles & Ladders Game,0,9
3911,Roundhouse,0,15
3912,Contiquences,0,1
3913,Tron  Assault on MCP Game,0,7
3917,The Dark Crystal Game,0,17
3922,Monster Maker 2  Dragonbuster,0,5
3923,Magic Master,0,8
3926,Gangsters  The Game of Disorganized Crime,0,20
3927,Magus,0,16
3928,Beyond Competition,0,29
3929,Spark,0,4
3930,The Sorcerer's Cave Extension Kit,2,70
3933,Indiana Jones from Raiders of the Lost Ark,0,17
3935,The Art of Siege,2,84
3937,Games of Art,0,35
3938,Penguin Colourgrams 3,1,11
3939,Calculate!,0,14
3940,Penguin Colourgrams 2,2,21
3942,Hard Vacuum  Science Gone Mad,0,29
3943,Munchkin 2  Unnatural Axe,19,6380
3944,The Honeymooners Game,1,28
3948,Jolly Roger,0,6
3952,Quad Checkers,0,0
3953,Assembly Line,0,14
3956,Four-Letter Frenzy,0,8
3957,Bioscopy,0,9
3959,Royal Steeple Chase,0,2
3960,Tochtli,0,1
3961,Prospecting,0,16
3962,Sum-Up,1,22
3963,Tryce,1,21
3964,Crypt  The Pharaoh's Curse,0,20
3968,Demonwand,0,4
3969,Lost Worlds Adventure Set I  In the Ruins of the Ancients,0,23
3971,RuneSword,0,15
3974,Karl May-Spiel,0,9
3975,Corporation,0,4
3978,Cassa Grande,1,21
3982,Die Drei,0,8
3987,The VANITPL8 Game,0,0
3988,Life As A Blackman,0,7
3991,The Fall of Castle Bondi,0,10
3994,Blackmail,0,3
3995,W.A.C.K.O.,0,0
3997,Round Four \/ Roto Quatre,1,21
4002,Renegades   Eldar and Chaos Armies for Space Marine,1,76
4003,Dark Lore,0,7
4005,Gundam M.S.War Trading Card Game,1,20
4006,P.O.W. Rescue,0,3
4007,Diplomacy  Federation Variant,0,2
4013,A Bold Stroke  The Soviet Liberation of Kiev,3,29
4018,Pentagon Games,1,16
4024,Ronin  Duels,0,14
4026,Udder Madness,0,14
4027,Breacan,0,3
4028,Le Tour du Monde en 80 Jours,0,6
4029,Take Five,0,14
4030,Metis,1,5
4032,Battlewagon Salvo,0,2
4033,Rosetta,1,3
4039,The California Raisins Board Game,0,5
4043,Garfield Kids' Card Game,0,6
4044,World 7,0,1
4051,Bulls,0,0
4054,Lemmings in Space,0,27
4055,Index Pro Football 2002,0,4
4056,The Anyville Horror,0,7
4057,1776  The Birth Of A Nation,1,22
4061,Tiles,0,4
4063,Three Eyed Jack,0,2
4065,Crime Busters,0,19
4066,Pre-Fix,0,1
4067,Railroad Dynasty,1,21
4071,Double Talk,0,15
4072,\u00a1Knock-on-Word!,0,18
4075,K\u00f6nig Laurin,1,14
4078,Wild  Rummy Edition,0,4
4080,Regency,0,9
4083,Stack-Ominos,0,23
4094,Slip Disc,0,11
4100,Starfarers of Catan  5-6 Player Expansion,9,875
4101,The Cities and Knights of Catan  5-6 Player Expansion,29,3452
4103,The Seafarers of Catan  5-6 Player Expansion,22,3727
4104,Sssnake,0,19
4108,Big Bucks Baseball,0,3
4114,Ipswich,0,27
4115,Gamblers Golf,0,2
4116,Capitol Rummy,0,0
4129,Snapshot,0,27
4130,Supremacy  Field Marshall's Handbook,0,96
4131,Word Checkers,0,0
4132,Across the Continent,0,16
4133,In The Dark,1,17
4134,Man O' War  Plague Fleet,1,175
4135,Man O' War  Sea of Blood,0,202
4136,Shadow Wars,0,6
4137,Fire in Mississippi,0,8
4138,Madame Guillotine,0,13
4140,Topple,0,15
4142,Pen the Pig,0,16
4144,Victory in Europe,0,23
4147,Spellbinder,0,28
4148,Mehen,0,13
4151,Black & White  The Adventures in Dairy Farming,0,3
4153,Wizard in Training Trading Card Game,0,22
4155,Carmel Proper,0,0
4156,Marlin Perkins' Wild Kingdom Game,0,7
4158,Word Quest,0,18
4159,Prime Time,0,3
4160,Henry VIII  Intrigue in the Tudor Court,1,26
4161,Doghouse,0,9
4164,Sell Out by National Lampoon,0,4
4166,James Clavell's Whirlwind,1,21
4167,Insurgency,1,6
4169,Deathtrap Dungeon  Card Game,1,19
4170,Cardcaptors Trading Card Game,0,14
4180,Pizza Wars,1,11
4182,HexiMeros,0,0
4183,Double Dog Dare,0,1
4184,Gigantic,0,5
4185,B.S.  The Game of Being Sneaky,1,27
4186,The Politicians Game,0,1
4187,Chameleon,0,16
4188,Gangsters,0,12
4190,Battle of Seattle,1,24
4191,Bogart,0,13
4193,War of the Sky Cities,1,9
4194,Conquest of North America,0,5
4195,War of the Ring  The Game of Middle Earth,1,18
4197,Mercenary,0,9
4198,Bloody Mary   Further Intrigue in the Tudor Court,0,9
4216,Boxum,0,2
4220,Biras,0,0
4223,Borderline  Europe\/Middle East Edition,0,4
4224,Borderline  USA Edition,0,19
4225,Stratosphere,0,0
4227,Successors,2,21
4230,Napoleon's Last Battles,10,558
4231,Alexandros  Xenophon \u2013 March of the Ten Thousand,2,18
4233,Holiday USA,0,1
4238,18 Wheeler,0,1
4243,Man of War,0,11
4246,Checkpoint Omega,1,26
4250,Mad Nooks,0,3
4261,Odysseus  Role Play for the Homeric Age,1,2
4262,Tales of Ulysse,0,16
4263,Das Trojanische Spiel,0,3
4264,Odysseus,0,2
4266,Troy,0,19
4269,Superman III,0,2
4274,Space-O,0,0
4277,Heroes of Olympus,0,25
4283,Forma,3,25
4284,Dice Quest,0,6
4304,Slang,0,9
4307,Ostkrieg  Armoured Warfare on the East Front,0,7
4308,The Shakespeare Game,1,5
4309,Pracoro Dice Battle,1,2
4311,Hexentrio,0,3
4314,Worlds of Heroes & Tyrants Card Expansion #1  Frozen in Time,0,3
4321,Resistoly,0,0
4333,Rip-Off,0,3
4334,Chart Wars,0,9
4335,Kata-Kiuchi  The Raid on Lord Kira's House,1,3
4337,Dragon Hordes,1,15
4338,Twilight Imperium  Hope's End,0,163
4339,Space Waste,0,5
4341,Market Madness,1,19
4347,Thunder's Edge  Demon Canyon,0,58
4348,HoverTank 3,0,9
4350,Battlemist  The Sails of War,0,106
4351,Global Summit  The Peace Game,0,2
4354,Dark Horizon  Escape,0,18
4369,Das Zahnputzspiel,0,2
4371,Last Man Standing,1,26
4377,Bohnanza  Ladybohn,2,127
4380,Dillinger,0,6
4385,A Gamut of Games,0,405
4391,Magefire,0,9
4399,Legend of the Lost Dutchman,1,19
4400,Overlords,0,16
4403,Rumors  An Adult Conversation Game,0,10
4406,Mini Archimedes,0,3
4407,Don't Miss the Boat!,0,20
4408,Cyborg Cyborg Cyborg,1,13
4409,Yugioh! Hexors Collectible Battle Tile Game,0,14
4411,Citadel,0,21
4412,Warlocks & Warriors,0,22
4414,Empire 1,1,9
4416,Worlds of Heroes & Tyrants  Hell Card Expansion #3 \u2013 The Maze,0,0
4417,Worlds of Heroes & Tyrants Card Expansion #2  Secrets of The Cataclysm,0,3
4418,Worlds of Heroes & Tyrants  Hell,0,3
4419,Worlds of Heroes & Tyrants  Hell Card Expansion #2 \u2013 Anger Management,0,1
4420,Worlds of Heroes & Tyrants  Hell Card Expansion #1 \u2013 Alone,0,1
4422,snip,0,5
4428,Die Fl\u00f6\u00dferei,0,8
4429,Prisma,1,8
4431,Schachjagd,1,26
4432,Burgenland,0,12
4435,Pirate Inc.,1,23
4438,This Hallowed Ground,2,27
4439,Roll and Score Tic Tac Dice,1,5
4443,Am Rande des Gletschers,0,27
4444,Sambesi,0,24
4446,Navigation,0,4
4447,Plus One,0,7
4451,When Darkness Comes  The Horror Within,1,115
4452,When Darkness Comes  Hell Unleashed,1,84
4461,Chauvinist Pigs,0,23
4462,FS Chess Football  A Thinking Fan's Game,0,1
4469,WildWords,0,19
4474,Dice Deck,0,1
4481,Trial of the Century,1,23
4482,Winchester,0,11
4483,The Buntu Circus,2,11
4484,Maremba,0,1
4487,Silk Road,0,0
4495,Fill 'er Up!,0,7
4496,Horse Sense,0,5
4497,Monster Mash I,0,24
4498,Eskimemo,0,1
4499,Banana Republic,0,0
4501,Weed Wars  On Higher Ground,0,2
4506,Lindy,0,2
4507,The New Lindy Flying Game,0,0
4511,Armchair Golf,0,7
4512,Fr\u00fcchtchen,0,9
4513,Hand Drauf!,0,11
4514,Zap!,0,6
4515,Boundary,1,18
4517,Run Hippy! Run! The Boardgame,0,4
4520,Tour Mala!s,0,0
4521,K-Tel Superstar Game  The Original Rock 'n Roll Music Game,0,5
4523,Loser,0,21
4524,Waldesfrust,0,12
4525,Articulation Player's Edition,0,10
4526,Coolympics,0,8
4527,Notable Quotables,0,7
4528,Election Day,0,20
4530,Life is Money,0,7
4531,Mein Lieber Biber,0,20
4533,Dice Kwon Do,0,10
4534,Rays of Light,0,4
4535,The White Flame,0,20
4536,Gamer Tycoon,0,12
4538,Golden Goal,0,21
4540,The Voyage of the Mayflower,0,11
4541,el Juego de las Diez Pistas,0,3
4542,Personality Game,0,6
4543,Indiana Jones and the Temple of Doom,0,14
4544,Crusade  Lawrence Welk's All-Star ACS Kit,0,0
4545,Upper Hand,0,19
4546,Cradle of Civilization,0,12
4547,The Cities Game,0,10
4548,Dinosaur Hunters!,0,1
4549,Timestream  The Remnant,1,12
4551,Quick Cross,0,13
4552,Zorro,0,19
4563,Gorilla,0,0
4564,Blue & Gray,7,334
4566,The Old Pacific,0,2
4569,Insight,0,3
4571,Solar Space Maze,0,3
4572,Megachess,0,11
4573,E$tabli$hment,0,0
4575,Saqqara,0,0
4576,Murder on the Cards  www.death...,0,18
4577,The Hollywood Squares,1,25
4581,Corporate Pursuit,0,12
4582,The Game of Ancient Kingdoms,1,13
4584,James Bond 007 Le Jeu,0,11
4588,Money! Money! Money!,0,4
4589,The Love Boat World Cruise Game,0,13
4590,Duo-Bridge,0,2
4591,Criss-Cross,0,1
4592,Campaign Politiks,0,0
4594,Guet-Apens,0,17
4595,Fortune Seeker,0,11
4599,Shades of Thought,0,5
4600,Der Sport-Vagabund,0,0
4602,Word Maze,0,1
4603,Juggler's Jam,0,7
4608,MM-peli,0,9
4609,Tzuris,0,2
4612,Go Surf,0,0
4617,Mercanauts,0,8
4618,Networking,0,3
4624,Electronic Arcade Mania,1,21
4626,Thistle,0,2
4628,Ice Cube,0,13
4629,A Racing Game!,0,2
4630,Fire on the Suns  Tactical Command (2nd Edition),0,2
4632,Die Monstermacher,0,12
4633,Stop,1,26
4635,1 on 1 Adventure Gamebooks  Castle Arcania,0,21
4638,Spellcast,0,1
4639,Rolled Bones,0,9
4645,Dragon Epic,1,16
4647,Cleric's Revenge,1,24
4652,Drug Attack,0,2
4653,Egomania,0,3
4656,The Encyclopedia of Chess Variants,0,23
4658,ConTrack  Switzerland & Austria,0,7
4660,Decimal Shopping,0,0
4661,You Said It,0,3
4662,Scouting Trails,1,1
4664,Challenge Bridge,1,23
4666,Fields of Honor  The American War for Independence,3,15
4669,Harry Potter Dicers Game,0,10
4670,Proclaim!,1,10
4673,Run For President,0,2
4674,Assault on Sevastapol,1,20
4678,Star Trek III  The Search For Spock,0,10
4679,Starship Duel II,0,24
4684,Market Mania,0,1
4685,Piedestal,0,2
4686,War at Sea 2,2,92
4687,Willie's White House,0,0
4689,Parallelslalom,0,8
4690,Obsidian Lords,0,6
4692,Meistertrick,0,0
4697,The Fall of France,0,11
4700,Pro Tennis,0,4
4701,King of the Hill,1,19
4702,The Rifleman Game,0,5
4703,Aux Sabords!,0,9
4704,The Game of Real Estate,0,3
4705,An Evening of Murder  Beyond the Grave,0,5
4706,An Evening of Murder  Terminal Espionage,0,1
4707,An Evening of Murder  Breaking Point,0,2
4708,An Evening of Murder  Forever Friends,0,5
4709,An Evening of Murder  Dead of Winter,0,1
4710,An Evening of Murder  Resort to Murder,0,4
4711,An Evening of Murder  Winner Take All,0,3
4712,The DragonLords,0,15
4713,Conflix!,2,17
4715,Cosmic Encounter  Expansion Set #1,0,155
4716,Cosmic Encounter  Expansion Set #2,0,141
4717,Cosmic Encounter  Expansion Set #3,0,135
4718,Cosmic Encounter  Expansion Set #4,0,125
4719,Cosmic Encounter  Expansion Set #5,0,120
4720,Cosmic Encounter  Expansion Set #6,0,113
4721,Cosmic Encounter  Expansion Set #7,0,111
4722,Cosmic Encounter  Expansion Set #8,0,111
4723,Cosmic Encounter  Expansion Set #9,0,97
4725,By Force Of Arms,0,6
4726,To Forge a Nation,0,0
4727,An Evening of Murder  Fatal Reunion,0,2
4728,War Of The Ages,0,0
4729,Legends Of Football,0,1
4730,An Evening of Murder  Last Kiss,0,3
4731,An Evening of Murder  The Tangled Web,0,1
4732,Space Warrior,0,2
4733,I.C.B.M.,1,16
4734,Translyvania,2,19
4737,Numble,1,27
4742,The Ultimate Trivia Game Presented by Newsweek,1,14
4743,Life of the Party  Mystery of the Mislaid Egg,0,0
4747,Life of the Party  Who Stole the Stars?,0,1
4748,Life of the Party  Rockin' Late at the Prom of '58,0,2
4749,Life of the Party  Passion Cabana in Havana,0,0
4750,Where There's a Will,0,4
4751,Life of the Party  The Coffeehouse Murder,0,4
4752,An Evening of Murder  The Eternal Cruise,0,2
4754,Tyrannosaurus Wrecks,0,17
4755,Count Down,0,20
4756,Beyond the Stars,0,3
4757,3-Ring Circus Card Game,0,0
4758,Lifts & Runs,0,0
4759,The War to End All Wars  World War 1,0,15
4760,Murder in Paradise,0,3
4761,Life of the Party  Who Killed Roger Ellington?,0,6
4762,An Evening of Murder  Flight 013,0,1
4765,As the World Turns,0,3
4766,Fu Manchu's Hidden Hoard,1,15
4767,Murder on the Orient Express,1,10
4771,Tightline,0,1
4772,Simon de Montfort,0,29
4773,March on Rome,1,9
4774,Breaking into Valhalla,1,10
4775,Blood & Steel Expansion,0,3
4776,The Game of Blast,0,9
4777,Grand Slam Baseball,1,16
4782,Mysteries by Vincent  White Flag Over the Seven Seas,0,3
4785,Mysteries by Vincent  Case of the Wirst Case Scenario,0,1
4787,Captain Caveman and the Teen Angels Game,0,2
4791,Duplicate Ad-Lib Crossword Cubes,0,17
4793,Glib,0,0
4795,Insecta  Rainforest,0,34
4796,Insecta  Trilobite,0,17
4798,LIFE Remembers,0,12
4800,Dicemaster  Wilds of Doom,1,61
4801,Dicemaster  Doom Cubes,0,53
4803,An Evening of Murder  Love & Marriage,0,7
4804,Mysteries by Vincent  Rocky Mountain Mayhem,0,0
4805,Mysteries by Vincent  Murder on the Millennium,0,0
4806,Mysteries by Vincent  A Perfectly Perilous Pageant,0,0
4808,Fighter-Bomber  The Game of Mustangs and Messerschmitts,1,8
4809,The Bill,0,13
4811,Diadem,0,14
4813,Kamakura,0,13
4817,Treasure Hunt,1,7
4818,Empire,1,7
4819,Mysteries by Vincent  A Very Domestic Demise,0,0
4820,Mysteries by Vincent  Boogie Woogie Bungle Up,0,1
4821,Mysteries by Vincent  High Noon on the Silver Spittoon,0,0
4822,Mysteries by Vincent  Hard Drive Homicide,0,0
4823,Mysteries by Vincent  Lynched in Lucre Valley,0,1
4824,Mysteries by Vincent  Murder in Montana,0,0
4825,Mysteries by Vincent  Women Only \u2013 Pushing up the Daisies,0,0
4826,Mysteries by Vincent  Women Only \u2013 Bump-off at the Beauty Shop,0,0
4827,Mysteries by Vincent  Women Only \u2013 High Tea at the Liberty Library,0,0
4828,The Daisy Diamond Detective Series  Episode #1 \u2013 Mystery of the Missing Necklace,0,0
4829,The Daisy Diamond Detective Series  Episode #2 \u2013 The Time Machine Mystery,0,0
4830,The Daisy Diamond Detective Series  Episode #3 \u2013 The Mystery of the Haunted Mansion,0,0
4832,Allenby's Blitzkrieg,0,18
4833,Hamel 1918,0,8
4835,Pusan Perimeter  Fire On The Naktong,0,8
4836,Blitzkrieg Stalled  Arras,0,11
4837,Blitzkrieg Checked  Gembloux,0,11
4838,Blitzkrieg Unleashed  Sedan,0,8
4841,Morgan's Rifles,0,16
4847,Pantheon  The War of the Gods,0,11
4848,Blue & Gray II,3,121
4856,Memory Bank,0,0
4857,Friends & Fortunes,0,5
4858,Pass it on,1,12
4859,Keep Quiet Reword,0,2
4860,An Evening of Murder  Rodeo Roundup,0,0
4867,How to Host a Murder  The Tragical Mystery Tour,1,17
4868,How to Host a Murder  Maiming of the Shrew,0,15
4869,How to Host a Murder  Saturday Night Cleaver,0,6
4870,Tiers-Mondopoly,1,19
4871,How to Host a Murder  The Duke's Descent,0,21
4872,How to Host a Murder  The Wall Street Scandal,0,22
4873,How to Host a Murder  The Good,0,25
4876,How to Host a Murder  Hoo Hung Woo,0,24
4879,How to Host a Murder  A Matter of Faxe,0,21
4880,War to the Death,0,18
4882,Proverbial Wisdom,0,9
4883,Salamanca,0,6
4886,Catchword,1,15
4887,Smurf Card Game,0,11
4890,Fangface,0,1
4891,Big Picture Game,0,0
4895,Chicken Run  The Chicken Pot Pie Game,0,14
4896,Bulls and Bears,0,3
4899,Cap the Hat,0,9
4900,Richie Rich,0,2
4901,Inspector Gadget Game,0,9
4904,Wicket The Ewok,0,27
4905,The M.U.S.C.L.E. Mega-Match Game,0,14
4906,Pronto,0,6
4908,Ms. PAC-MAN Game,1,22
4911,Wacky Wizard Game,0,2
4913,Beatlemania Trivia,0,6
4923,NogginNosh,0,9
4926,Clay To Win,0,22
4927,Big Business,2,21
4929,Billboard Top 40 Trivia,0,2
4930,Survivor Trading Card Game,0,26
4931,Bruce Jenner Decathlon Game,0,22
4932,Moovit,0,3
4937,Formula D\u00e9 Circuits 19 & 20  Suzuka & Melbourne,1,259
4938,Formula D\u00e9 Circuits 17 & 18  Buenos-Aires & Barcelona,3,239
4939,Formula D\u00e9 Circuits 13 & 14  Montreal & Long Beach,1,257
4940,Formula D\u00e9 Circuits 11 & 12  Watkins Glen & Silverstone,1,247
4941,Formula D\u00e9 Circuits 9 & 10  Estoril & Interlagos,0,246
4942,Formula D\u00e9 Circuits 5 & 6  Kyalami & Ferrari Autodromo,0,222
4943,Formula D\u00e9 Circuits 3 & 4  Zandvoort 2 & SPA-Francorchamps,1,395
4944,Formula D\u00e9 Circuits 31 & 32  Zhuhai & Sepang,0,182
4945,Formula D\u00e9 Circuits 27 - 30  USA Track Pack #2,1,185
4946,Formula D\u00e9 Circuits 23 - 26  USA Track Pack #1,5,302
4947,Formula D\u00e9 Circuit Anniversaire 33  10 Ans,0,167
4949,Play It By Ear  Volume 2,0,12
4950,Road Block,0,3
4951,PAC-MAN Card Game,0,29
4954,Formula D\u00e9 Circuits 7 & 8  Magny-Cours & Monza,3,269
4955,Formula D\u00e9 Circuits 21 & 22  Budapest & N\u00fcrburgring,0,217
4956,Formula D\u00e9 Circuits 15 & 16  Hockenheim & Zeltweg,0,243
4963,Enemy Agent,0,28
4965,Frag  PvP,0,76
4966,Jamie Swise Mystery Games  Murder by Proxy,0,2
4973,Pay Cards!,0,9
4981,Sensationen,0,15
4986,Elementary Watson,0,8
4987,Meet the Presidents,0,14
4988,Equality,0,7
4989,Equate Advanced Tile Set,2,14
4990,Scandinavia,3,23
4992,Earth Satellite Game,0,1
4993,The Sting Game,0,7
4994,Consequential,0,4
4995,Dollars & Sense,0,1
4996,Quest for the Ideal Mate,0,17
4998,Desperado,0,3
5003,Build the American Dream,0,0
5004,Hauberk,0,12
5005,Real People,0,24
5006,An Evening of Murder  The Final Act,0,0
5007,Fence,0,0
5009,Truth or Consequences,0,5
5010,Flight of the Boodles,0,22
5013,Arrakhar's Wand,0,19
5016,Marston Moor,1,25
5020,Heroes of the Maze,0,15
5022,Caesar's Game,0,9
5024,Der Fuhrer,0,13
5025,Don't Feed the Gators,0,12
5027,Torpedo Run Card Game Deluxe Edition,0,0
5032,Land Race Card Game,0,6
5033,Incognito  The Game of Charades,0,14
5036,Operation Condor  The Liberation of Spain 1942\/1943,1,16
5037,The Wine Game,0,4
5044,Tunisia 43,0,27
5047,Spongebob Squarepants Splash-n-Roll Game,0,16
5049,Body Boggle  Boggle Acrobatique,0,17
5056,D.A.K.,1,15
5061,JUMP  Genesis Savage Manakins vs. Micro Titans,1,11
5062,JUMP  Genesis Die-Cast Messiahs vs. Cannibal Korp,1,10
5063,La Regia Marina,0,11
5064,Grand Empire,0,1
5066,5 in a Row Challenge,0,1
5068,Flinke Finger,0,4
5069,Europa Universalis Extension No 1,3,62
5070,Victory Circle,0,19
5073,Supremacy,0,6
5076,Planet of the Apes,0,19
5078,End of the Line,1,21
5079,Push,0,2
5080,Rrib-Bit,1,12
5081,Tac-Tic-Turn,0,6
5083,Entertainment Tonight  The Trivia Game,1,18
5085,Lucan,0,0
