objectid,cat1,cat2,cat3,cat3,cat4,cat5
3172,Childrens Game, Deduction, Exploration, Fantasy, Adaptation,NaN
3173,Economic,NaN,NaN,NaN,NaN,NaN
3176,strategy, Dice, Fantasy, Sports,NaN,NaN
3179,Dexterity, card, Educational,NaN,NaN,NaN
3180,Electronic, Party Game,NaN,NaN,NaN,NaN
3184,Travel, Trivia,NaN,NaN,NaN,NaN
3186,card,NaN,NaN,NaN,NaN,NaN
3187,Childrens Game, Deduction,NaN,NaN,NaN,NaN
3191,strategy,NaN,NaN,NaN,NaN,NaN
3193,card, War, Racing, Sports,NaN,NaN
3195,Animals,NaN,NaN,NaN,NaN,NaN
3196,Bluffing, Racing,NaN,NaN,NaN,NaN
3197,strategy,NaN,NaN,NaN,NaN,NaN
3200,Fantasy,NaN,NaN,NaN,NaN,NaN
3204,strategy, Sports,NaN,NaN,NaN,NaN
3207,card, Word Game,NaN,NaN,NaN,NaN
3211,card,NaN,NaN,NaN,NaN,NaN
3213,strategy, Dice, Print & Play,NaN,NaN,NaN
3215,Economic,NaN,NaN,NaN,NaN,NaN
3217,Dice, Adaptation, Party Game, Trivia,NaN,NaN
3220,Adaptation, Prehistoric,NaN,NaN,NaN,NaN
3221,Economic,NaN,NaN,NaN,NaN,NaN
3222,Fantasy, Adaptation,NaN,NaN,NaN,NaN
3223,Deduction, Expansion for Base-game, murder_mystery, Adaptation,NaN,NaN
3224,Deduction, murder_mystery, Adaptation,NaN,NaN,NaN
3225,Deduction, murder_mystery, Adaptation,NaN,NaN,NaN
3227,War, Sci_Fi, War,NaN,NaN,NaN
3232,Childrens Game, Adaptation,NaN,NaN,NaN,NaN
3244,Economic, Music,NaN,NaN,NaN,NaN
3250,Dexterity, Sci_Fi,NaN,NaN,NaN,NaN
3252,Racing,NaN,NaN,NaN,NaN,NaN
3254,Humor, Adaptation, Party Game,NaN,NaN,NaN
3256,Dexterity,NaN,NaN,NaN,NaN,NaN
3257,Adaptation, Trivia,NaN,NaN,NaN,NaN
3258,strategy,NaN,NaN,NaN,NaN,NaN
3259,Dexterity, Childrens Game,NaN,NaN,NaN,NaN
3260,card, Expansion for Base-game,NaN,NaN,NaN,NaN
3261,card, Fighting,NaN,NaN,NaN,NaN
3264,Humor,NaN,NaN,NaN,NaN,NaN
3272,strategy, Ancient,NaN,NaN,NaN,NaN
3277,Economic, Political,NaN,NaN,NaN,NaN
3278,Political,NaN,NaN,NaN,NaN,NaN
3280,Economic,NaN,NaN,NaN,NaN,NaN
3281,Adaptation, War,NaN,NaN,NaN,NaN
3282,card, Expansion for Base-game, Medieval, Print & Play, Territory Building,NaN
3283,Expansion for Base-game, War,NaN,NaN,NaN,NaN
3286,Fantasy, Fighting, Miniatures, Sci_Fi,NaN,NaN
3287,Childrens Game, Memory,NaN,NaN,NaN,NaN
3288,Ancient, War,NaN,NaN,NaN,NaN
3289,Word Game,NaN,NaN,NaN,NaN,NaN
3291,Ancient,NaN,NaN,NaN,NaN,NaN
3292,card, Dice,NaN,NaN,NaN,NaN
3296,strategy,NaN,NaN,NaN,NaN,NaN
3297,card, Prehistoric, Real-time,NaN,NaN,NaN
3299,card,NaN,NaN,NaN,NaN,NaN
3300,Ancient, Fantasy,NaN,NaN,NaN,NaN
3301,strategy, Dice, Racing,NaN,NaN,NaN
3303,Bluffing, War,NaN,NaN,NaN,NaN
3304,card,NaN,NaN,NaN,NaN,NaN
3310,strategy,NaN,NaN,NaN,NaN,NaN
3311,Trivia,NaN,NaN,NaN,NaN,NaN
3315,card,NaN,NaN,NaN,NaN,NaN
3322,Sports,NaN,NaN,NaN,NaN,NaN
3323,Childrens Game, Adaptation,NaN,NaN,NaN,NaN
3326,Expansion for Base-game, Fighting, Sci_Fi, Adaptation,NaN,NaN
3327,card, Economic, Trivia,NaN,NaN,NaN
3331,Arabian, Racing,NaN,NaN,NaN,NaN
3332,Dice,NaN,NaN,NaN,NaN,NaN
3334,card,NaN,NaN,NaN,NaN,NaN
3336,card,NaN,NaN,NaN,NaN,NaN
3345,Expansion for Base-game, War, Print & Play, War,NaN,NaN
3346,card,NaN,NaN,NaN,NaN,NaN
3350,strategy, Racing,NaN,NaN,NaN,NaN
3351,card, Deduction, murder_mystery,NaN,NaN,NaN
3355,strategy,NaN,NaN,NaN,NaN,NaN
3362,Dice,NaN,NaN,NaN,NaN,NaN
3364,card,NaN,NaN,NaN,NaN,NaN
3366,Die Spiele Agentur,NaN,NaN,NaN,NaN,NaN
3368,Dice, Racing,NaN,NaN,NaN,NaN
3372,card,NaN,NaN,NaN,NaN,NaN
3375,strategy,NaN,NaN,NaN,NaN,NaN
3379,Childrens Game, Adaptation,NaN,NaN,NaN,NaN
3380,Childrens Game, Adaptation,NaN,NaN,NaN,NaN
3381,Adaptation,NaN,NaN,NaN,NaN,NaN
3382,Adaptation, War,NaN,NaN,NaN,NaN
3387,Racing, Sports,NaN,NaN,NaN,NaN
3388,Adaptation, Puzzle, Real-time, Trivia,NaN,NaN
3391,Party Game,NaN,NaN,NaN,NaN,NaN
3392,strategy, American West, Childrens Game,NaN,NaN,NaN
3395,strategy,NaN,NaN,NaN,NaN,NaN
3396,card,NaN,NaN,NaN,NaN,NaN
3397,Bluffing, card,NaN,NaN,NaN,NaN
3399,Bluffing, card,NaN,NaN,NaN,NaN
3401,card,NaN,NaN,NaN,NaN,NaN
3407,strategy, card,NaN,NaN,NaN,NaN
3410,strategy,NaN,NaN,NaN,NaN,NaN
3415,Expansion for Base-game, Fantasy,NaN,NaN,NaN,NaN
3418,card,NaN,NaN,NaN,NaN,NaN
3420,Animals, Dice, Party Game,NaN,NaN,NaN
3426,Dexterity, Adaptation, Party Game,NaN,NaN,NaN
3428,Environmental, Trivia,NaN,NaN,NaN,NaN
3429,Humor, Adaptation, Political, Trivia,NaN,NaN
3431,Adaptation, Trivia,NaN,NaN,NaN,NaN
3432,Party Game,NaN,NaN,NaN,NaN,NaN
3433,Paradigm Games Ltd,NaN,NaN,NaN,NaN,NaN
3436,Childrens Game, Exploration,NaN,NaN,NaN,NaN
3437,strategy,NaN,NaN,NaN,NaN,NaN
3438,strategy,NaN,NaN,NaN,NaN,NaN
3440,Dice, Word Game,NaN,NaN,NaN,NaN
3441,strategy, Animals, Bluffing, Childrens Game,NaN,NaN
3443,Political,NaN,NaN,NaN,NaN,NaN
3444,card,NaN,NaN,NaN,NaN,NaN
3445,Party Game,NaN,NaN,NaN,NaN,NaN
3446,Economic, Expansion for Base-game, Negotiation,NaN,NaN,NaN
3448,(Public Domain), Historical Collections Group plc, Oxford Games,NaN,NaN,NaN
3450,Adaptation,NaN,NaN,NaN,NaN,NaN
3451,card,NaN,NaN,NaN,NaN,NaN
3453,Party Game,NaN,NaN,NaN,NaN,NaN
3454,strategy,NaN,NaN,NaN,NaN,NaN
3455,Dice,NaN,NaN,NaN,NaN,NaN
3456,Ancient, Educational, Mythology,NaN,NaN,NaN
3458,strategy,NaN,NaN,NaN,NaN,NaN
3460,Farming, Racing,NaN,NaN,NaN,NaN
3461,strategy, Dice, Fantasy, Print & Play,NaN,NaN
3462,Childrens Game, Racing,NaN,NaN,NaN,NaN
3467,Sci_Fi, War,NaN,NaN,NaN,NaN
3469,Dexterity, Childrens Game,NaN,NaN,NaN,NaN
3474,Fighting, Miniatures, Sci_Fi, War,NaN,NaN
3479,card, Collectible, Fighting, Sci_Fi, Adaptation,NaN
3481,Book, Fighting, Miniatures, Sci_Fi, War,NaN
3489,card, Sports,NaN,NaN,NaN,NaN
3491,Adventure, Fantasy,NaN,NaN,NaN,NaN
3493,Racing, Sports,NaN,NaN,NaN,NaN
3494,card, Sports,NaN,NaN,NaN,NaN
3496,Dice, Sports,NaN,NaN,NaN,NaN
3498,Racing, Sports,NaN,NaN,NaN,NaN
3501,Exploration, Fantasy,NaN,NaN,NaN,NaN
3505,Dexterity, Childrens Game, Puzzle,NaN,NaN,NaN
3506,Fighting, Miniatures, Sci_Fi, War,NaN,NaN
3508,Dexterity, card, Party Game,NaN,NaN,NaN
3509,Word Game,NaN,NaN,NaN,NaN,NaN
3511,Childrens Game,NaN,NaN,NaN,NaN,NaN
3519,Economic,NaN,NaN,NaN,NaN,NaN
3520,Sports,NaN,NaN,NaN,NaN,NaN
3521,Trivia,NaN,NaN,NaN,NaN,NaN
3530,Sports,NaN,NaN,NaN,NaN,NaN
3536,card, Childrens Game, Educational, Math,NaN,NaN
3537,card, Childrens Game, Word Game,NaN,NaN,NaN
3539,Adventure, Adaptation, Adaptation,NaN,NaN,NaN
3541,strategy,NaN,NaN,NaN,NaN,NaN
3542,Adventure, murder_mystery,NaN,NaN,NaN,NaN
3544,strategy, Print & Play,NaN,NaN,NaN,NaN
3545,Expansion for Base-game, Adaptation, Party Game, Trivia,NaN,NaN
3546,strategy,NaN,NaN,NaN,NaN,NaN
3550,Economic, Negotiation,NaN,NaN,NaN,NaN
3555,strategy,NaN,NaN,NaN,NaN,NaN
3556,card, Fighting, Humor,NaN,NaN,NaN
3579,card,NaN,NaN,NaN,NaN,NaN
3580,Childrens Game, Farming,NaN,NaN,NaN,NaN
3582,Racing,NaN,NaN,NaN,NaN,NaN
3583,strategy, Ancient, Racing,NaN,NaN,NaN
3587,Fata Morgana Spiele,NaN,NaN,NaN,NaN,NaN
3588,Deduction, Word Game,NaN,NaN,NaN,NaN
3589,Childrens Game, Fighting, Adaptation,NaN,NaN,NaN
3591,card, Racing,NaN,NaN,NaN,NaN
3592,Fighting, Medieval, Political,NaN,NaN,NaN
3596,Party Game, Puzzle, Word Game,NaN,NaN,NaN
3599,Word Game,NaN,NaN,NaN,NaN,NaN
3601,strategy, Economic, War, Negotiation, Political,NaN
3607,Aviation, Expansion for Base-game, War, War,NaN,NaN
3609,Expansion for Base-game, War, War,NaN,NaN,NaN
3611,strategy, Dice,NaN,NaN,NaN,NaN
3614,Aviation, Expansion for Base-game, War, War,NaN,NaN
3618,Economic, Expansion for Base-game, War, War, War,NaN
3619,strategy,NaN,NaN,NaN,NaN,NaN
3624,Expansion for Base-game, Exploration, Fantasy, Maze,NaN,NaN
3630,Collectible, Fantasy, Fighting,NaN,NaN,NaN
3635,card, Expansion for Base-game, Music, Party Game, Trivia,NaN
3638,Adventure, Fantasy, Adult, Sci_Fi,NaN,NaN
3642,Adventure, Exploration,NaN,NaN,NaN,NaN
3644,strategy,NaN,NaN,NaN,NaN,NaN
3647,strategy,NaN,NaN,NaN,NaN,NaN
3648,Dice, Transportation,NaN,NaN,NaN,NaN
3651,Expansion for Base-game, Exploration, Fighting, Horror, Miniatures, Zombies
3652,Dice, Economic, Sports,NaN,NaN,NaN
3653,Animals, Bluffing, card, Childrens Game, Humor, Memory
3654,strategy, American War, War,NaN,NaN,NaN
3660,strategy, Print & Play,NaN,NaN,NaN,NaN
3665,Humor, Sports,NaN,NaN,NaN,NaN
3671,Fantasy,NaN,NaN,NaN,NaN,NaN
3675,Racing, Sports,NaN,NaN,NaN,NaN
3678,War, War,NaN,NaN,NaN,NaN
3680,strategy, War, War,NaN,NaN,NaN
3681,War,NaN,NaN,NaN,NaN,NaN
3684,strategy,NaN,NaN,NaN,NaN,NaN
3688,Deduction, Adaptation, murder_mystery,NaN,NaN,NaN
3690,Party Game,NaN,NaN,NaN,NaN,NaN
3694,Medieval, War,NaN,NaN,NaN,NaN
3695,Dice, Sports,NaN,NaN,NaN,NaN
3697,card, Humor, Adaptation, Real-time,NaN,NaN
3703,card, Miniatures,NaN,NaN,NaN,NaN
3704,Fighting,NaN,NaN,NaN,NaN,NaN
3708,War, War,NaN,NaN,NaN,NaN
3709,strategy, City Building, Economic,NaN,NaN,NaN
3713,Dexterity, Childrens Game, Adaptation, Racing,NaN,NaN
3714,Dexterity, Party Game,NaN,NaN,NaN,NaN
3717,card, Fighting,NaN,NaN,NaN,NaN
3718,strategy,NaN,NaN,NaN,NaN,NaN
3721,card, Memory,NaN,NaN,NaN,NaN
3722,Dexterity, card,NaN,NaN,NaN,NaN
3732,Adventure, Expansion for Base-game, Exploration, Fantasy, Fighting,NaN
3733,Adventure, Expansion for Base-game, Exploration, Fantasy, Fighting,NaN
3734,Adventure, Sci_Fi,NaN,NaN,NaN,NaN
3735,Adventure, Expansion for Base-game, Exploration, Fantasy, Fighting,NaN
3738,card, Deduction,NaN,NaN,NaN,NaN
3739,strategy, Fighting,NaN,NaN,NaN,NaN
3740,Adaptation, Adaptation, Trivia,NaN,NaN,NaN
3741,Trivia,NaN,NaN,NaN,NaN,NaN
3742,Trivia,NaN,NaN,NaN,NaN,NaN
3743,Animals, card,NaN,NaN,NaN,NaN
3744,Party Game, Trivia,NaN,NaN,NaN,NaN
3747,Educational, Trivia,NaN,NaN,NaN,NaN
3748,Trivia, Word Game,NaN,NaN,NaN,NaN
3750,Bluffing, Party Game, Real-time, Word Game,NaN,NaN
3752,Racing,NaN,NaN,NaN,NaN,NaN
3754,Dice,NaN,NaN,NaN,NaN,NaN
3755,Dice, Expansion for Base-game, War,NaN,NaN,NaN
3756,Arabian, Medieval, War,NaN,NaN,NaN
3757,Economic, Farming,NaN,NaN,NaN,NaN
3761,Adventure, card, Print & Play, Racing,NaN,NaN
3764,Expansion for Base-game, Fighting, Sci_Fi,NaN,NaN,NaN
3769,Adaptation, Word Game,NaN,NaN,NaN,NaN
3770,strategy,NaN,NaN,NaN,NaN,NaN
3773,Adventure, Fantasy, Fighting,NaN,NaN,NaN
3774,Fighting, Sci_Fi, War,NaN,NaN,NaN
3775,Sports,NaN,NaN,NaN,NaN,NaN
3778,Ancient, War,NaN,NaN,NaN,NaN
3779,Fighting,NaN,NaN,NaN,NaN,NaN
3780,Historien Spiele Galerie (Historien Spielegalerie),NaN,NaN,NaN,NaN,NaN
3781,Historien Spiele Galerie (Historien Spielegalerie),NaN,NaN,NaN,NaN,NaN
3782,Bluffing,NaN,NaN,NaN,NaN,NaN
3783,Racing,NaN,NaN,NaN,NaN,NaN
3784,Arabian, Adaptation,NaN,NaN,NaN,NaN
3786,Historien Spiele Galerie (Historien Spielegalerie),NaN,NaN,NaN,NaN,NaN
3787,Historien Spiele Galerie (Historien Spielegalerie),NaN,NaN,NaN,NaN,NaN
3789,War,NaN,NaN,NaN,NaN,NaN
3790,Aviation, Racing,NaN,NaN,NaN,NaN
3791,Ancient, War, Print & Play, War,NaN,NaN
3792,strategy, Dice, Miniatures, War,NaN,NaN
3795,card, Fighting, War,NaN,NaN,NaN
3796,card, Fantasy,NaN,NaN,NaN,NaN
3797,Animals, Dice, Educational, Farming,NaN,NaN
3798,Dexterity, Sports,NaN,NaN,NaN,NaN
3799,Dexterity, Childrens Game, Sports,NaN,NaN,NaN
3802,Ancient, Dice, War,NaN,NaN,NaN
3803,Dice, Print & Play, Sci_Fi, War,NaN,NaN
3805,Dice,NaN,NaN,NaN,NaN,NaN
3809,Racing, Sports,NaN,NaN,NaN,NaN
3810,industry_manuf,NaN,NaN,NaN,NaN,NaN
3811,card, Humor, Print & Play, Sci_Fi,NaN,NaN
3813,Economic, Humor, Negotiation,NaN,NaN,NaN
3816,Dexterity, Childrens Game, Dice, War,NaN,NaN
3817,Exploration,NaN,NaN,NaN,NaN,NaN
3819,Adventure, Expansion for Base-game, Fantasy, Adaptation,NaN,NaN
3821,Collectible, Fantasy, Fighting,NaN,NaN,NaN
3822,card, Fantasy, Fighting,NaN,NaN,NaN
3823,card, Humor, Adult,NaN,NaN,NaN
3824,card, Expansion for Base-game, Fantasy, Fighting,NaN,NaN
3832,Adventure, Exploration, War,NaN,NaN,NaN
3833,Bluffing, Economic,NaN,NaN,NaN,NaN
3847,card, Collectible, Racing,NaN,NaN,NaN
3853,Adventure, Expansion for Base-game, Exploration, Fantasy, Fighting, Miniatures
3854,Adventure, Expansion for Base-game, Horror, Sci_Fi,NaN,NaN
3857,Economic, Negotiation,NaN,NaN,NaN,NaN
3858,Adventure, Expansion for Base-game, Exploration, Fantasy, Fighting, Miniatures
3859,strategy, Dice,NaN,NaN,NaN,NaN
3861,card, Dice, Economic, Transportation,NaN,NaN
3865,Party Game,NaN,NaN,NaN,NaN,NaN
3871,card, Economic, Print & Play,NaN,NaN,NaN
3876,strategy, Fantasy, Fighting, Medieval, Print & Play, War
3879,Childrens Game, Deduction, Humor,NaN,NaN,NaN
3881,Adaptation, Sci_Fi, War,NaN,NaN,NaN
3882,Adaptation, Sci_Fi, War,NaN,NaN,NaN
3888,Party Game,NaN,NaN,NaN,NaN,NaN
3890,Miniatures, Sci_Fi, War,NaN,NaN,NaN
3891,Sci_Fi, War,NaN,NaN,NaN,NaN
3896,Adaptation, Sci_Fi, War,NaN,NaN,NaN
3898,Fantasy, Maze, Puzzle, Racing,NaN,NaN
3900,card, Negotiation,NaN,NaN,NaN,NaN
3902,Party Game,NaN,NaN,NaN,NaN,NaN
3903,Negotiation, Political,NaN,NaN,NaN,NaN
3904,card,NaN,NaN,NaN,NaN,NaN
3905,Racing, secret_agent,NaN,NaN,NaN,NaN
3906,card, Fantasy, Adaptation,NaN,NaN,NaN
3907,Childrens Game, Racing,NaN,NaN,NaN,NaN
3911,Trains, Transportation,NaN,NaN,NaN,NaN
3912,Trivia,NaN,NaN,NaN,NaN,NaN
3913,Dexterity, Adaptation, Sci_Fi,NaN,NaN,NaN
3917,Fantasy, Adaptation,NaN,NaN,NaN,NaN
3922,card, Fantasy,NaN,NaN,NaN,NaN
3923,card, Fantasy,NaN,NaN,NaN,NaN
3926,Economic, Humor, Mafia,NaN,NaN,NaN
3927,Fantasy, Fighting,NaN,NaN,NaN,NaN
3928,strategy, Book, Negotiation, Puzzle,NaN,NaN
3929,strategy,NaN,NaN,NaN,NaN,NaN
3930,card, Expansion for Base-game, Exploration, Fantasy,NaN,NaN
3933,Adventure, Adaptation,NaN,NaN,NaN,NaN
3935,Age of Reason, Ancient, Medieval, Post-War, War,NaN
3937,strategy, Book,NaN,NaN,NaN,NaN
3938,Book, Word Game,NaN,NaN,NaN,NaN
3939,Book, Economic, Political, War,NaN,NaN
3940,Book, Economic, War, Puzzle,NaN,NaN
3942,Expansion for Base-game, Fighting, Sci_Fi, War, War,NaN
3943,card, Expansion for Base-game, Fantasy, Fighting, Humor,NaN
3944,Adaptation,NaN,NaN,NaN,NaN,NaN
3948,Dice, Fantasy, War, Pirates,NaN,NaN
3952,strategy,NaN,NaN,NaN,NaN,NaN
3953,Economic,NaN,NaN,NaN,NaN,NaN
3956,Dexterity, card, Word Game,NaN,NaN,NaN
3957,Trivia,NaN,NaN,NaN,NaN,NaN
3959,card, Racing,NaN,NaN,NaN,NaN
3960,strategy,NaN,NaN,NaN,NaN,NaN
3961,Economic,NaN,NaN,NaN,NaN,NaN
3962,card,NaN,NaN,NaN,NaN,NaN
3963,card,NaN,NaN,NaN,NaN,NaN
3964,Ancient, Collectible, Exploration, Fantasy, Fighting, Horror
3968,Fantasy, War,NaN,NaN,NaN,NaN
3969,Adventure, Book, Fantasy, Fighting, Medieval, Miniatures
3971,Fantasy,NaN,NaN,NaN,NaN,NaN
3974,Dexterity, American West, Racing,NaN,NaN,NaN
3975,Bluffing, card, Negotiation,NaN,NaN,NaN
3978,card, Memory,NaN,NaN,NaN,NaN
3982,strategy,NaN,NaN,NaN,NaN,NaN
3987,Humor, Party Game, Puzzle, Word Game,NaN,NaN
3988,Dice,NaN,NaN,NaN,NaN,NaN
3991,Expansion for Base-game, Fantasy,NaN,NaN,NaN,NaN
3994,Dice, Negotiation,NaN,NaN,NaN,NaN
3995,Dexterity,NaN,NaN,NaN,NaN,NaN
3997,strategy, Childrens Game,NaN,NaN,NaN,NaN
4002,Expansion for Base-game, Miniatures, Sci_Fi, War,NaN,NaN
4003,Horror, Adaptation, Mythology, Sci_Fi, Trivia,NaN
4005,Collectible, Adaptation, Sci_Fi,NaN,NaN,NaN
4006,War,NaN,NaN,NaN,NaN,NaN
4007,strategy, Adventure, Bluffing, Fighting, Negotiation, Political
4013,War, War,NaN,NaN,NaN,NaN
4018,strategy, Book, Negotiation,NaN,NaN,NaN
4024,Collectible, Dice, Miniatures,NaN,NaN,NaN
4026,strategy, Humor,NaN,NaN,NaN,NaN
4027,strategy,NaN,NaN,NaN,NaN,NaN
4028,card, Adaptation, Racing,NaN,NaN,NaN
4029,Bluffing, Humor, Party Game, Trivia, Word Game,NaN
4030,strategy,NaN,NaN,NaN,NaN,NaN
4032,Deduction, War,NaN,NaN,NaN,NaN
4033,Puzzle,NaN,NaN,NaN,NaN,NaN
4039,Childrens Game, Adaptation,NaN,NaN,NaN,NaN
4043,card, Childrens Game, Adaptation, Adaptation,NaN,NaN
4044,card, Exploration, Transportation,NaN,NaN,NaN
4051,Dice, Economic, Party Game,NaN,NaN,NaN
4054,strategy, Sci_Fi,NaN,NaN,NaN,NaN
4055,Sports,NaN,NaN,NaN,NaN,NaN
4056,Horror,NaN,NaN,NaN,NaN,NaN
4057,Age of Reason, War, American Revolutionary War, Political, War,NaN
4061,Word Game,NaN,NaN,NaN,NaN,NaN
4063,American West, card, Humor,NaN,NaN,NaN
4065,Deduction, murder_mystery,NaN,NaN,NaN,NaN
4066,Memory, Word Game,NaN,NaN,NaN,NaN
4067,card, Trains,NaN,NaN,NaN,NaN
4071,Party Game, Word Game,NaN,NaN,NaN,NaN
4072,Word Game,NaN,NaN,NaN,NaN,NaN
4075,Fantasy,NaN,NaN,NaN,NaN,NaN
4078,card,NaN,NaN,NaN,NaN,NaN
4080,Medieval, Political,NaN,NaN,NaN,NaN
4083,strategy,NaN,NaN,NaN,NaN,NaN
4094,Dexterity, Childrens Game, Electronic, Puzzle,NaN,NaN
4100,Civilization, Expansion for Base-game, Exploration, Negotiation, Sci_Fi,NaN
4101,Expansion for Base-game, Medieval, Negotiation,NaN,NaN,NaN
4103,Civilization, Expansion for Base-game, Exploration, War, Negotiation,NaN
4104,Puzzle,NaN,NaN,NaN,NaN,NaN
4108,Economic, Sports,NaN,NaN,NaN,NaN
4114,Word Game,NaN,NaN,NaN,NaN,NaN
4115,Dice, Sports,NaN,NaN,NaN,NaN
4116,card,NaN,NaN,NaN,NaN,NaN
4129,Deduction, Party Game,NaN,NaN,NaN,NaN
4130,Expansion for Base-game, War, War,NaN,NaN,NaN
4131,strategy, Word Game,NaN,NaN,NaN,NaN
4132,Racing, Trains, Travel, Trivia,NaN,NaN
4133,strategy,NaN,NaN,NaN,NaN,NaN
4134,Expansion for Base-game, Fantasy, Miniatures, War, War,NaN
4135,Expansion for Base-game, Fantasy, Miniatures, War, War,NaN
4136,Fantasy, War,NaN,NaN,NaN,NaN
4137,American War, War,NaN,NaN,NaN,NaN
4138,Political,NaN,NaN,NaN,NaN,NaN
4140,strategy, Childrens Game,NaN,NaN,NaN,NaN
4142,Childrens Game,NaN,NaN,NaN,NaN,NaN
4144,War, War,NaN,NaN,NaN,NaN
4147,Fantasy, War,NaN,NaN,NaN,NaN
4148,strategy, Racing,NaN,NaN,NaN,NaN
4151,Farming,NaN,NaN,NaN,NaN,NaN
4153,card, Collectible, Fantasy, Fighting,NaN,NaN
4155,Transportation,NaN,NaN,NaN,NaN,NaN
4156,Animals, Environmental,NaN,NaN,NaN,NaN
4158,Trivia, Word Game,NaN,NaN,NaN,NaN
4159,Adaptation,NaN,NaN,NaN,NaN,NaN
4160,card, Negotiation, Political, Print & Play, Renaissance,NaN
4161,strategy, Childrens Game,NaN,NaN,NaN,NaN
4164,Dice,NaN,NaN,NaN,NaN,NaN
4166,Adventure, Adaptation, Political,NaN,NaN,NaN
4167,strategy, War,NaN,NaN,NaN,NaN
4169,card, Fantasy,NaN,NaN,NaN,NaN
4170,card, Collectible,NaN,NaN,NaN,NaN
4180,Fantasy, Miniatures, War,NaN,NaN,NaN
4182,strategy,NaN,NaN,NaN,NaN,NaN
4183,card,NaN,NaN,NaN,NaN,NaN
4184,Humor, Adaptation, War,NaN,NaN,NaN
4185,Bluffing, Party Game, Trivia,NaN,NaN,NaN
4186,Party Game, Political,NaN,NaN,NaN,NaN
4187,card,NaN,NaN,NaN,NaN,NaN
4188,card, Mafia,NaN,NaN,NaN,NaN
4190,Humor, Political, Print & Play, War,NaN,NaN
4191,Dice,NaN,NaN,NaN,NaN,NaN
4193,Miniatures, Sci_Fi, War,NaN,NaN,NaN
4194,War, Bluffing, Negotiation, Political, War,NaN
4195,Bluffing, Fantasy, Negotiation, Adaptation, Political, War
4197,Economic, Negotiation, War, Political, Renaissance, War
4198,card, Negotiation, Political, Print & Play, Renaissance,NaN
4216,strategy, Childrens Game, Dice,NaN,NaN,NaN
4220,Collectible, Dice, Fantasy,NaN,NaN,NaN
4223,Bluffing, card, Childrens Game, Trivia,NaN,NaN
4224,Bluffing, card, Trivia,NaN,NaN,NaN
4225,Racing,NaN,NaN,NaN,NaN,NaN
4227,Ancient, Expansion for Base-game, War,NaN,NaN,NaN
4230,War, War,NaN,NaN,NaN,NaN
4231,Ancient, Expansion for Base-game, War,NaN,NaN,NaN
4233,Childrens Game, Party Game, Trivia,NaN,NaN,NaN
4238,Economic, Transportation,NaN,NaN,NaN,NaN
4243,American Revolutionary War, War, War, War,NaN,NaN
4246,Racing, Sci_Fi, War,NaN,NaN,NaN
4250,strategy, Bluffing, card, Party Game, Puzzle,NaN
4261,Ancient, Mythology, War,NaN,NaN,NaN
4262,Ancient, Childrens Game, Mythology, War,NaN,NaN
4263,strategy,NaN,NaN,NaN,NaN,NaN
4264,Ancient, Mythology, Racing,NaN,NaN,NaN
4266,Ancient, War,NaN,NaN,NaN,NaN
4269,card, Adaptation, Adaptation,NaN,NaN,NaN
4274,card, Childrens Game, Sci_Fi, Space Exploration,NaN,NaN
4277,Ancient, Fantasy, Mythology,NaN,NaN,NaN
4283,strategy,NaN,NaN,NaN,NaN,NaN
4284,Dice, Fantasy,NaN,NaN,NaN,NaN
4304,Party Game, Word Game,NaN,NaN,NaN,NaN
4307,War, War,NaN,NaN,NaN,NaN
4308,card, Memory,NaN,NaN,NaN,NaN
4309,Childrens Game, Dice,NaN,NaN,NaN,NaN
4311,strategy,NaN,NaN,NaN,NaN,NaN
4314,Adventure, Expansion for Base-game, Fantasy, Fighting,NaN,NaN
4321,Childrens Game,NaN,NaN,NaN,NaN,NaN
4333,Economic,NaN,NaN,NaN,NaN,NaN
4334,Humor, War, War,NaN,NaN,NaN
4335,Ancient, Fighting,NaN,NaN,NaN,NaN
4337,Fantasy, Miniatures, War,NaN,NaN,NaN
4338,Civilization, Expansion for Base-game, Negotiation, Political, Sci_Fi, Space Exploration
4339,Humor, Sci_Fi, War,NaN,NaN,NaN
4341,Economic,NaN,NaN,NaN,NaN,NaN
4347,Expansion for Base-game, Political, Sci_Fi, War,NaN,NaN
4348,Miniatures, Sci_Fi, War,NaN,NaN,NaN
4350,Expansion for Base-game, Exploration, Fantasy, War,NaN,NaN
4351,card, Economic, Negotiation, Political,NaN,NaN
4354,Fighting, Maze, Miniatures, Sci_Fi,NaN,NaN
4369,Childrens Game,NaN,NaN,NaN,NaN,NaN
4371,Fighting, Humor, secret_agent,NaN,NaN,NaN
4377,card, Expansion for Base-game, Farming, Negotiation,NaN,NaN
4380,card,NaN,NaN,NaN,NaN,NaN
4385,strategy, Book, card, Deduction, Dice, Sports
4391,Fantasy, Fighting,NaN,NaN,NaN,NaN
4399,Adventure, Exploration, industry_manuf,NaN,NaN,NaN
4400,Fantasy, War,NaN,NaN,NaN,NaN
4403,Bluffing, Party Game,NaN,NaN,NaN,NaN
4406,strategy,NaN,NaN,NaN,NaN,NaN
4407,strategy, Dexterity, Childrens Game, War,NaN,NaN
4408,Fantasy, Fighting, Sci_Fi, War,NaN,NaN
4409,strategy, Collectible, Fighting,NaN,NaN,NaN
4411,Adventure, Fantasy, Fighting, Miniatures,NaN,NaN
