objectid,name,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime
3260,Gaukelspiel,1998,3,4,30,30
3261,Little League Lunatics,1999,2,2,45,45
3264,Crisis  A Twisted Laugh at Life,1991,2,4,60,60
3272,Great Walls,2002,2,4,60,60
3277,Save Our Bureaucrats,1980,2,6,60,60
3278,Capital Punishment,1981,2,4,60,60
3280,Miss Universe,1997,2,4,45,45
3281,Gulliver's Travel,2000,2,2,45,45
3282,Web of Power  The Duel,2002,2,2,30,30
3283,Kontor  3 & 4 player expansion,2002,3,4,45,45
3286,Holocaust,1980,2,6,60,60
3287,Vier auf einen Streich,2002,2,4,10,10
3288,Odyssee,1995,2,6,60,60
3289,Der Blaumilch-Kanal,1999,3,6,90,90
3291,Osiris,1995,2,4,60,60
3292,Bloody Mary,1995,2,6,30,30
3296,Plan-Cheroli,1991,2,6,45,45
3297,Grabsch,1998,2,4,20,20
3299,In Dubio Pro Reo,1995,4,8,30,30
3300,Die Druiden,1995,2,5,45,45
3301,Denkste!?,1983,2,4,20,20
3303,Ostindien Company,1996,3,5,45,45
3304,Im Rampenlicht,1994,2,6,30,30
3310,Irono Ofubi,1995,2,2,20,20
3311,Challenge the Zodiac,1997,2,6,45,45
3315,Die LeuchtturmArchitekten,1995,2,4,30,30
3322,Soccerboss,1969,4,8,120,120
3323,Slapstick,1975,2,4,30,30
3326,Frag  Fire Zone,2002,2,6,45,45
3327,The Scotch Whisky Game,1988,2,6,90,90
3331,Die Perlen der Scheherazade,1992,3,6,60,60
3332,Karmas,1992,1,100,30,30
3334,Illegal,2000,2,6,30,30
3336,Hol's der Teufel,1996,3,5,20,20
3345,Admiral On Deck,2001,1,2,90,90
3346,Sea-Life,1997,2,6,20,20
3350,Schaska,1973,2,2,20,20
3351,Wer ist der T\u00e4ter?,1989,2,12,20,20
3355,Junk Yard,2002,2,6,60,60
3362,Red Dragon Dice Game,1983,2,6,10,10
3364,Tripjat,1996,2,3,30,30
3366,Das Zeitungsspiel,1995,2,5,45,45
3368,Tr\u00f6deln,1998,2,6,30,30
3372,Zamix,1998,3,8,20,20
3375,Kaos,2002,2,4,45,45
3379,The Amazing Spider-Man Game,1993,2,4,30,30
3380,ReBoot Mainframe Game,1995,2,6,30,30
3381,Chancer  The Game,0,2,6,60,60
3382,Sharpe's Attack,1996,2,2,45,45
3387,Snowboard,2002,2,6,60,60
3388,Bill  Le jeu,2002,2,6,90,90
3391,Loft Story,2001,3,18,30,30
3392,Outlaw & Posse,1978,2,2,30,30
3395,Cross Over,2002,2,2,10,10
3396,Chiamo!,2002,2,4,45,45
3397,Kooky Kalooki,2002,3,6,60,60
3399,SeaNochle,2002,2,6,90,90
3401,Undercover,2000,2,4,30,30
3407,Key Whiz,1990,2,4,20,20
3410,Halleluja,2002,2,4,30,30
3415,The Mystic Wood Extension Kit,1982,1,7,90,90
3418,Danger Guy,2001,2,4,20,20
3420,Tip the Cows!,1989,2,99,10,10
3426,Give Us A Clue,1986,2,8,60,60
3428,Save The World,1989,2,6,30,30
3429,The Party Game,1989,4,6,30,30
3431,The Idiot Box,1988,2,6,30,30
3432,PSI,1987,3,7,30,30
3433,ESP,1989,3,6,30,30
3436,Schatzsucher,2002,2,6,20,20
3437,Gogol,2002,2,2,20,20
3438,Shendao,2002,2,2,30,30
3440,Quip Qubes,1981,2,2,60,60
3441,Marino,1992,2,4,10,10
3443,Politrics,1996,2,6,60,60
3444,Royal Comette,1996,3,6,30,30
3445,Playing Shakespeare,1990,4,24,60,60
3446,Game Spice  Monopoly Expansion,1988,3,6,90,90
3448,Hazard,1375,2,6,30,30
3450,The Dickens Game,1983,2,4,30,30
3451,Coffee!,2002,1,4,20,20
3453,The Zodiac Game,1988,2,6,30,30
3454,Ludus Romanus,1996,2,2,20,20
3455,Runestone,1995,2,2,10,10
3456,The Hieroglyphs Game,1989,2,8,20,20
3458,The Celtic Game,1997,2,2,20,20
3460,Kaubojai,0,2,4,60,60
3461,OrkoMondo,2002,2,4,30,30
3462,Savana,0,2,6,30,30
3467,Star Quest,1979,2,6,30,30
3469,China Topf,1996,2,4,20,20
3474,Sandsplatters,1998,1,2,30,30
3479,Killer Instinct,1996,2,2,10,10
3481,Nemesis,1998,2,2,30,30
3489,Derby,1997,2,2,10,10
3491,Dragon Ball  Alla ricerca delle Sette Sfere,1998,3,5,20,20
3493,Ferrari F1,1996,2,4,30,30
3494,Gran Gol,1998,2,2,20,20
3496,Il gioco del campionato,1996,3,8,30,30
3498,Il gioco della Formula Uno,1996,2,6,20,20
3501,Fantasy,1990,3,6,60,60
3505,Super Pippo,1977,2,4,30,30
3506,D3 Time Warriors,1996,2,2,30,30
3508,Hold Everything!,1996,2,6,20,20
3509,Alfreds Other Game,1985,1,4,60,60
3511,The Christmas Game,1983,2,4,45,45
3519,Millionary,2001,3,6,120,120
3520,U.E.F.A.,1996,2,2,10,10
3521,Your America,1970,2,4,60,60
3530,Stars On Stripes Football Game,1941,2,4,60,60
3536,1-2-3 OY!,1994,1,5,10,10
3537,A-B-C OY!,1994,1,5,10,10
3539,Largo Winch,2002,2,6,90,90
3541,Noble Celts,1993,2,2,30,30
3542,XIII  Le Complot,2001,2,4,90,90
3544,Antagon,2002,2,2,20,20
3545,Trivial Pursuit  Flicks,1987,2,24,90,90
3546,The Mage's Triangle,2001,2,2,30,30
3550,Stock Market Specialist,1982,2,4,360,360
3555,Stick Around,1999,2,2,10,10
3556,Mime Smashing,2002,2,6,10,10
3579,Numero,1994,1,4,20,20
3580,Zock!,1999,2,4,20,20
3582,Rennfieber,1982,2,6,90,90
3583,Zon Ahl,1898,2,4,30,30
3587,Schicksack,1983,3,6,45,120
3588,Mini Mind Mover 3,1974,2,2,45,45
3589,Beast Wars Transformers Mutating Card Game,1997,2,2,10,10
3591,Cribb Derby,1991,2,10,30,30
3592,Konradin oder Interregnum,1993,2,5,180,180
3596,Take 4,2002,2,8,20,20
3599,Link,0,2,4,30,30
3601,MegaNation,1990,2,8,180,180
3607,Dauntless,1977,1,2,60,60
3609,Crescendo of Doom,1979,2,2,60,60
3611,Backgammon 4,1980,2,4,30,30
3614,Air Strike,1987,1,6,60,60
3618,The World at War,1990,2,5,180,180
3619,Chain Reaction,1989,2,2,30,30
3624,Drakon Expansion 1,2002,2,6,30,30
3630,Dragon War,1999,2,6,45,45
3635,Trivial Pursuit  Country Music,1993,2,6,20,20
3638,Ultra Vilelence,2001,2,6,30,30
3642,Assault on Mt. Everest,1976,1,2,60,60
3644,Elemental,1999,2,4,45,45
3647,Bumerang,1976,2,5,30,30
3648,Wheeler Dealer,1977,2,6,90,90
3651,Zombies!!! 2  Zombie Corps(e),2002,2,6,60,120
3652,NFL Franchise,1982,2,4,60,60
3653,Uncle Rez's Pets,2005,1,8,20,20
3654,Squares  The Civil War Battle Game,1995,2,2,60,60
3660,Rock,2001,2,2,30,30
3665,Sumo Arena,2001,2,7,20,20
3671,Dwarves,2000,2,6,45,45
3675,Neck and Neck,1981,2,6,60,60
3678,Commando Actions,1981,2,2,60,60
3680,Superiority,1981,2,2,60,60
3681,Zulu Attack,1982,2,2,90,90
3684,Dragons  The Classic Game,0,2,2,20,20
3688,The Perry Mason Game,1987,2,6,60,60
3690,Quick Quiz?,1978,1,99,30,30
3694,Great Medieval Battles,1979,2,2,240,240
3695,Championship Baseball,1984,1,2,30,30
3697,The Couch Potato Game,1987,2,20,20,20
3703,Authentic Demolition Derby,1999,2,4,20,20
3704,Robo Battle Pigs,2000,2,8,20,20
3708,Nuke  The Last Game on Earth,1984,2,4,120,120
3709,Smog,1970,2,4,45,45
3713,Shenanigans Game,1964,2,4,20,20
3714,Belly Bumper,1984,2,2,10,10
3717,Rasslefest,2001,2,2,10,10
3718,Hex Nut,2001,2,2,10,10
3721,Odd Bodz,2001,3,5,20,20
3722,Got Milk?,2001,2,5,20,20
3732,Talisman (third edition)  Dragon's Tower,1995,1,8,240,240
3733,Talisman (third edition)  City of Adventure,1994,1,8,240,240
3734,Biker Mice from Mars  Take Back the City,1994,2,4,30,30
3735,Talisman (third edition)  Dungeon of Doom,1994,2,6,240,240
3738,Access Denied,2002,3,6,90,90
3739,Bot,2001,2,2,60,60
3740,Dr. Seuss Trivia Game,2000,2,6,45,45
3741,Pocket Trivia  World Trivia,1984,2,2,10,10
3742,The Game of Law School,1991,2,4,90,90
3743,The Pollination Game,1977,2,6,45,45
3744,Going Nutz,1993,2,8,45,45
3747,Cooks Tours  European Travel Game,1972,2,4,60,60
3748,Captivation,1992,2,4,30,30
3750,Story,1995,3,8,45,45
3752,Nascar Speedway Challenge,1997,2,4,10,10
3754,The West Point Story,1961,2,4,60,60
3755,One World Dominion,1998,2,6,120,120
3756,Croisades,1987,2,7,180,180
3757,Twin Rotor Combine,1979,2,6,60,60
3761,WarpQuest,2002,2,2,20,20
3764,Dueltrack  A Car Wars Deluxe Supplement,1986,2,8,45,45
3769,Cross Up,1974,2,4,45,45
3770,Caramba,1973,2,2,20,20
3773,Challenge of the Lion Lord,1995,2,4,90,90
3774,Insectica,2001,2,4,30,30
3775,Let's Go Racing,2002,2,8,10,10
3778,Cannae,1986,2,4,240,240
3779,Fridericus Rex,1988,2,2,180,180
3780,Kolonial Afrika,1994,2,5,180,180
3781,Parthenon,1999,2,6,0,0
3782,Ponton,1992,2,4,60,60
3783,Royal Ascot,1991,2,12,120,120
3784,Die Sch\u00e4tze des Ali Baba,1999,2,5,60,60
3786,Trapper-Company,2001,2,6,0,0
3787,Via Mala,1999,2,6,0,0
3789,Actium,1995,2,4,180,180
3790,Aeronautika,1996,2,6,10,10
3791,Greek Fire,2000,2,2,30,30
3792,Countermoves Generic Microgame Engine,2001,2,2,20,20
3795,No Mans Land,2001,1,1,20,20
3796,Trial by Pylon,1982,2,4,60,60
3797,Grade Up to Elite Cow,1986,2,4,60,60
3798,Golfwinks,1973,1,4,60,60
3799,Bowling Bunnies,2000,1,10,45,45
3802,Arena,2002,2,2,30,30
3803,Counter Space  The CGME Space Opera Gameworld,2002,2,2,30,30
3805,Domino Dice,2000,2,6,20,20
3809,Harvey Smith's Show Jumping,1974,1,4,45,45
3810,Gusher,1946,2,4,60,60
3811,Evil Genius,2002,3,5,45,45
3813,Chutzpah,1967,3,8,90,90
3816,Tip the Ship,1994,2,3,20,20
3817,Maharadscha,1987,2,4,60,60
3819,Lord of the Rings  Sauron,2002,3,6,120,120
3821,Chobolo,1998,2,4,120,120
3822,Heroes of Asfar,1993,4,8,45,45
3823,Scandal,1998,2,4,30,30
3824,Heroes of Asfar  The College of Magi,1995,4,10,45,45
3832,Search for Poseidon's Gold,2002,2,4,60,60
3833,Takeover  The Stock Market Game,1980,2,8,120,120
3847,Racing Challenge,2000,2,6,60,60
3853,Warhammer Quest  Lair of the Orc Lord,1995,2,4,120,120
3854,Minion Nation,1992,2,6,60,60
3857,Chainstore,1987,2,6,180,180
3858,Warhammer Quest  Catacombs of Terror,1995,2,4,120,120
3859,War of Masters,1983,2,2,10,10
3861,ITC,1998,3,5,120,120
3865,Wheel of Intoxication,1998,2,0,60,60
3871,Factories,2001,3,8,60,60
3876,Fimbulvetr  Winter of Winters,1999,2,2,45,45
3879,What's Up,1978,2,4,30,30
3881,Last Starfighter  Tunnel Chase,1984,2,20,30,30
3882,Last Starfighter  Duel In Space,1984,1,2,30,30
3888,Mock My Words,1991,4,0,45,45
3890,Lightning Strike,1999,2,6,90,90
3891,Slag!  Combat on the High Frontier,1995,2,4,45,45
3896,Struggle For The Throne  Star Trek III,1984,2,6,60,60
3898,Glebdo,1987,2,4,90,90
3900,Rule the Hand,2000,3,4,45,45
3902,Gender Bender,1988,4,12,45,45
3903,Nuclear Escape,1985,2,12,45,45
3904,Le Chat Noir,2001,3,4,30,30
3905,Stop Secret,1998,2,6,30,30
3906,The Dark Crystal Card Game,1982,3,4,30,30
3907,Richard Scarry's Busytown Poles & Ladders Game,1999,2,4,20,20
3911,Roundhouse,2002,3,5,120,120
3912,Contiquences,2002,2,8,90,90
3913,Tron  Assault on MCP Game,1981,2,4,30,30
3917,The Dark Crystal Game,1982,2,4,30,30
3922,Monster Maker 2  Dragonbuster,1989,2,5,30,30
3923,Magic Master,1989,2,6,30,30
3926,Gangsters  The Game of Disorganized Crime,1984,2,6,90,90
3927,Magus,1989,2,6,90,90
3928,Beyond Competition,1977,2,4,30,30
3929,Spark,1991,2,2,60,60
3930,The Sorcerer's Cave Extension Kit,1979,1,4,60,60
3933,Indiana Jones from Raiders of the Lost Ark,1982,2,6,60,60
3935,The Art of Siege,1978,2,2,240,240
3937,Games of Art,1975,2,4,15,60
3938,Penguin Colourgrams 3,1977,2,6,30,30
3939,Calculate!,1979,2,4,30,30
3940,Penguin Colourgrams 2,1976,1,1,30,30
3942,Hard Vacuum  Science Gone Mad,2001,2,12,60,60
3943,Munchkin 2  Unnatural Axe,2002,3,6,90,90
3944,The Honeymooners Game,1986,2,6,45,45
3948,Jolly Roger,1979,2,6,60,60
3952,Quad Checkers,0,4,4,10,10
3953,Assembly Line,1953,2,4,45,45
3956,Four-Letter Frenzy,1989,3,8,20,20
3957,Bioscopy,2000,3,4,60,60
3959,Royal Steeple Chase,1939,2,8,60,60
3960,Tochtli,2001,2,2,20,20
3961,Prospecting,1981,2,6,60,60
3962,Sum-Up,1969,2,4,45,45
3963,Tryce,1969,3,6,10,10
3964,Crypt  The Pharaoh's Curse,2002,1,8,60,60
3968,Demonwand,1984,2,4,90,90
3969,Lost Worlds Adventure Set I  In the Ruins of the Ancients,1984,2,4,60,60
3971,RuneSword,1991,2,4,10,10
3974,Karl May-Spiel,1988,2,5,30,30
3975,Corporation,0,4,9,20,20
3978,Cassa Grande,1987,2,4,10,10
3982,Die Drei,1998,1,2,10,10
3987,The VANITPL8 Game,2001,3,0,30,30
3988,Life As A Blackman,1999,2,6,45,45
3991,The Fall of Castle Bondi,2002,1,6,60,60
3994,Blackmail,2000,2,4,120,120
3995,W.A.C.K.O.,1988,1,0,10,10
3997,Round Four \/ Roto Quatre,1986,2,4,30,30
4002,Renegades   Eldar and Chaos Armies for Space Marine,1992,2,3,120,120
4003,Dark Lore,1998,2,6,60,60
4005,Gundam M.S.War Trading Card Game,2000,2,2,60,60
4006,P.O.W. Rescue,1987,2,4,60,60
4007,Diplomacy  Federation Variant,2000,8,8,360,360
4013,A Bold Stroke  The Soviet Liberation of Kiev,1996,2,2,180,180
4018,Pentagon Games,1987,1,2,30,30
4024,Ronin  Duels,2000,2,2,10,10
4026,Udder Madness,2000,2,4,10,10
4027,Breacan,2002,2,2,10,10
4028,Le Tour du Monde en 80 Jours,0,2,4,30,30
4029,Take Five,2002,2,12,60,60
4030,Metis,2001,2,2,30,30
4032,Battlewagon Salvo,1974,2,6,60,60
4033,Rosetta,1974,1,4,20,20
4039,The California Raisins Board Game,1987,2,4,30,30
4043,Garfield Kids' Card Game,1982,2,4,20,20
4044,World 7,1986,2,8,60,60
4051,Bulls,2002,2,88,60,60
4054,Lemmings in Space,2001,2,8,45,45
4055,Index Pro Football 2002,2002,1,1,60,60
4056,The Anyville Horror,2001,2,8,45,45
4057,1776  The Birth Of A Nation,1974,2,8,60,60
4061,Tiles,1990,1,4,10,10
4063,Three Eyed Jack,2001,2,6,20,20
4065,Crime Busters,1986,0,0,30,30
4066,Pre-Fix,1993,2,2,30,30
4067,Railroad Dynasty,1997,2,4,10,10
4071,Double Talk,1992,2,8,60,60
4072,\u00a1Knock-on-Word!,1992,2,4,60,60
4075,K\u00f6nig Laurin,2002,3,5,60,60
4078,Wild  Rummy Edition,2001,0,0,45,45
4080,Regency,1992,2,4,120,120
4083,Stack-Ominos,1969,2,4,30,30
4094,Slip Disc,1980,2,4,10,10
4100,Starfarers of Catan  5-6 Player Expansion,2001,5,6,90,120
4101,The Cities and Knights of Catan  5-6 Player Expansion,2000,5,6,120,120
4103,The Seafarers of Catan  5-6 Player Expansion,1999,5,6,120,120
4104,Sssnake,1992,2,4,30,30
4108,Big Bucks Baseball,1995,2,2,180,180
4114,Ipswich,1983,2,4,45,45
4115,Gamblers Golf,1975,2,4,20,20
4116,Capitol Rummy,1980,2,4,30,30
4129,Snapshot,1989,2,4,60,60
4130,Supremacy  Field Marshall's Handbook,1987,2,8,180,180
4131,Word Checkers,1979,2,2,30,30
4132,Across the Continent,1890,2,4,45,45
4133,In The Dark,1989,2,2,45,45
4134,Man O' War  Plague Fleet,1993,2,2,180,180
4135,Man O' War  Sea of Blood,1994,2,8,180,180
4136,Shadow Wars,2001,2,4,120,120
4137,Fire in Mississippi,1999,2,2,90,90
4138,Madame Guillotine,1976,2,6,120,120
4140,Topple,1979,2,2,10,10
4142,Pen the Pig,1990,2,4,20,20
4144,Victory in Europe,1985,2,3,120,120
4147,Spellbinder,1980,2,4,90,90
4148,Mehen,-3000,2,6,20,20
4151,Black & White  The Adventures in Dairy Farming,1995,2,6,60,60
4153,Wizard in Training Trading Card Game,2000,2,2,30,30
4155,Carmel Proper,1995,2,6,90,90
4156,Marlin Perkins' Wild Kingdom Game,1976,2,4,90,90
4158,Word Quest,1984,2,12,90,90
4159,Prime Time,1973,2,4,90,90
4160,Henry VIII  Intrigue in the Tudor Court,2000,5,8,180,180
4161,Doghouse,2000,2,2,20,20
4164,Sell Out by National Lampoon,1978,2,4,90,90
4166,James Clavell's Whirlwind,1986,2,6,120,120
4167,Insurgency,1979,2,2,120,120
4169,Deathtrap Dungeon  Card Game,1998,4,8,60,60
4170,Cardcaptors Trading Card Game,2001,2,2,20,20
4180,Pizza Wars,1988,2,8,20,20
4182,HexiMeros,2002,6,6,360,360
4183,Double Dog Dare,1997,2,2,45,45
4184,Gigantic,2002,2,8,30,30
4185,B.S.  The Game of Being Sneaky,1986,2,6,30,30
4186,The Politicians Game,1992,2,6,45,45
4187,Chameleon,1988,2,8,30,30
4188,Gangsters,1995,2,5,60,60
4190,Battle of Seattle,2000,2,2,90,90
4191,Bogart,1999,2,6,20,20
4193,War of the Sky Cities,1979,2,2,120,120
4194,Conquest of North America,1978,7,7,360,360
4195,War of the Ring  The Game of Middle Earth,1976,2,4,180,180
4197,Mercenary,1975,1,6,120,120
4198,Bloody Mary   Further Intrigue in the Tudor Court,2002,4,8,120,120
4216,Boxum,1998,1,6,20,20
4220,Biras,2002,2,2,30,30
4223,Borderline  Europe\/Middle East Edition,2001,2,4,20,20
4224,Borderline  USA Edition,1989,2,4,20,20
4225,Stratosphere,1936,2,4,30,30
4227,Successors,1992,2,2,240,240
4230,Napoleon's Last Battles,1976,2,4,180,180
4231,Alexandros  Xenophon \u2013 March of the Ten Thousand,1992,2,2,240,240
4233,Holiday USA,2002,2,6,45,45
4238,18 Wheeler,1978,2,6,60,60
4243,Man of War,1983,2,2,180,180
4246,Checkpoint Omega,1983,2,6,60,60
4250,Mad Nooks,2001,1,0,20,20
4261,Odysseus  Role Play for the Homeric Age,1980,2,10,120,120
4262,Tales of Ulysse,2000,2,4,45,45
4263,Das Trojanische Spiel,1996,2,2,10,10
4264,Odysseus,1985,2,2,30,30
4266,Troy,1977,2,2,90,90
4269,Superman III,1983,2,4,10,10
4274,Space-O,0,2,5,10,10
4277,Heroes of Olympus,1981,1,0,360,360
4283,Forma,1973,2,4,30,30
4284,Dice Quest,1990,1,99,1,180
4304,Slang,1993,0,0,10,10
4307,Ostkrieg  Armoured Warfare on the East Front,1980,1,2,120,120
4308,The Shakespeare Game,1900,2,4,20,20
4309,Pracoro Dice Battle,1998,2,2,10,10
4311,Hexentrio,1977,2,6,20,20
4314,Worlds of Heroes & Tyrants Card Expansion #1  Frozen in Time,2001,2,5,60,60
4321,Resistoly,0,2,4,10,10
4333,Rip-Off,1975,3,4,30,30
4334,Chart Wars,1992,2,2,60,60
4335,Kata-Kiuchi  The Raid on Lord Kira's House,1983,2,2,45,45
4337,Dragon Hordes,1998,2,6,240,240
4338,Twilight Imperium  Hope's End,2001,2,6,240,240
4339,Space Waste,1992,2,2,60,60
4341,Market Madness,1981,2,8,60,60
4347,Thunder's Edge  Demon Canyon,1999,3,5,180,300
4348,HoverTank 3,2001,2,2,120,120
4350,Battlemist  The Sails of War,1999,2,6,240,240
4351,Global Summit  The Peace Game,1988,1,6,30,30
4354,Dark Horizon  Escape,1996,2,6,90,90
4369,Das Zahnputzspiel,1999,2,4,30,30
4371,Last Man Standing,1999,2,8,120,120
4377,Bohnanza  Ladybohn,2002,1,5,45,45
4380,Dillinger,2002,3,6,120,120
4385,A Gamut of Games,1969,1,10,30,30
4391,Magefire,2000,2,5,30,30
4399,Legend of the Lost Dutchman,1995,2,5,120,120
4400,Overlords,2002,2,6,120,120
4403,Rumors  An Adult Conversation Game,1997,2,6,30,30
4406,Mini Archimedes,1983,2,2,20,20
4407,Don't Miss the Boat!,1965,2,4,10,10
4408,Cyborg Cyborg Cyborg,1978,2,2,120,120
4409,Yugioh! Hexors Collectible Battle Tile Game,2002,2,2,10,10
4411,Citadel,1976,2,2,60,60
4412,Warlocks & Warriors,1977,2,6,60,60
4414,Empire 1,1973,2,4,300,300
4416,Worlds of Heroes & Tyrants  Hell Card Expansion #3 \u2013 The Maze,2003,0,0,10,10
4417,Worlds of Heroes & Tyrants Card Expansion #2  Secrets of The Cataclysm,2001,2,5,60,60
4418,Worlds of Heroes & Tyrants  Hell,2003,0,0,10,10
4419,Worlds of Heroes & Tyrants  Hell Card Expansion #2 \u2013 Anger Management,2003,0,0,10,10
4420,Worlds of Heroes & Tyrants  Hell Card Expansion #1 \u2013 Alone,2003,0,0,10,10
4422,snip,2002,2,4,20,20
4428,Die Fl\u00f6\u00dferei,2002,3,5,60,60
4429,Prisma,1991,2,2,20,20
4431,Schachjagd,1976,2,4,45,45
4432,Burgenland,1986,2,4,90,90
4435,Pirate Inc.,1985,2,2,30,30
4438,This Hallowed Ground,1989,2,2,120,120
4439,Roll and Score Tic Tac Dice,1975,2,2,20,20
4443,Am Rande des Gletschers,2002,2,4,90,90
4444,Sambesi,2002,2,8,10,10
4446,Navigation,1989,2,2,120,120
4447,Plus One,1980,2,4,10,10
4451,When Darkness Comes  The Horror Within,2002,1,6,90,90
4452,When Darkness Comes  Hell Unleashed,2002,1,6,90,90
4461,Chauvinist Pigs,1991,4,40,30,30
4462,FS Chess Football  A Thinking Fan's Game,1999,1,6,30,30
4469,WildWords,2001,2,4,45,45
4474,Dice Deck,1987,1,8,30,30
4481,Trial of the Century,1996,2,4,20,20
4482,Winchester,1990,2,5,60,60
4483,The Buntu Circus,1997,2,4,90,90
4484,Maremba,1985,2,8,45,45
4487,Silk Road,1985,2,8,45,45
4495,Fill 'er Up!,1996,1,3,10,10
4496,Horse Sense,1992,2,6,60,60
4497,Monster Mash I,2002,2,4,30,30
4498,Eskimemo,1999,2,4,20,20
4499,Banana Republic,2002,3,6,90,90
4501,Weed Wars  On Higher Ground,2001,2,6,90,90
4506,Lindy,1927,2,6,30,30
4507,The New Lindy Flying Game,1927,2,2,30,30
4511,Armchair Golf,0,2,5,30,30
4512,Fr\u00fcchtchen,1998,3,6,45,45
4513,Hand Drauf!,2002,2,5,20,20
4514,Zap!,0,2,2,30,30
4515,Boundary,1970,2,2,30,30
4517,Run Hippy! Run! The Boardgame,2000,2,6,45,45
4520,Tour Mala!s,1998,2,6,60,60
4521,K-Tel Superstar Game  The Original Rock 'n Roll Music Game,1973,2,6,60,60
4523,Loser,2001,3,6,30,30
4524,Waldesfrust,1992,3,6,120,120
4525,Articulation Player's Edition,1992,2,6,10,10
4526,Coolympics,2002,2,4,20,20
4527,Notable Quotables,1990,3,6,60,60
4528,Election Day,2002,2,4,30,30
4530,Life is Money,2002,2,6,90,90
4531,Mein Lieber Biber,2000,2,6,30,30
4533,Dice Kwon Do,2001,2,2,10,10
4534,Rays of Light,1979,2,2,45,45
4535,The White Flame,1988,2,2,120,120
4536,Gamer Tycoon,2002,2,7,45,45
4538,Golden Goal,1998,3,8,60,60
4540,The Voyage of the Mayflower,1996,1,4,30,30
4541,el Juego de las Diez Pistas,1999,2,4,60,60
4542,Personality Game,1968,3,6,30,30
4543,Indiana Jones and the Temple of Doom,1984,2,4,30,30
4544,Crusade  Lawrence Welk's All-Star ACS Kit,1967,2,5,30,30
4545,Upper Hand,1992,2,2,20,20
4546,Cradle of Civilization,1981,2,7,120,120
4547,The Cities Game,1970,0,0,60,120
4548,Dinosaur Hunters!,1993,3,4,90,90
4549,Timestream  The Remnant,2002,2,2,45,45
4551,Quick Cross,1997,2,2,10,10
4552,Zorro,1991,3,6,30,30
4563,Gorilla,1986,2,6,120,120
4564,Blue & Gray,1975,2,2,60,240
4566,The Old Pacific,1993,1,4,20,20
4569,Insight,1967,2,20,120,120
4571,Solar Space Maze,1984,2,4,45,45
4572,Megachess,1986,3,3,120,120
4573,E$tabli$hment,1984,2,6,120,120
4575,Saqqara,1981,3,4,30,30
4576,Murder on the Cards  www.death...,2000,2,6,60,60
4577,The Hollywood Squares,1967,2,3,30,30
4581,Corporate Pursuit,1986,2,8,90,90
4582,The Game of Ancient Kingdoms,1975,2,5,45,45
4584,James Bond 007 Le Jeu,1989,2,6,120,120
4588,Money! Money! Money!,1957,2,5,90,90
4589,The Love Boat World Cruise Game,1980,2,6,45,45
4590,Duo-Bridge,1978,2,2,60,60
4591,Criss-Cross,0,2,2,30,30
4592,Campaign Politiks,1988,3,8,120,120
4594,Guet-Apens,1988,2,2,360,360
4595,Fortune Seeker,1994,3,8,120,120
4599,Shades of Thought,0,2,2,10,10
4600,Der Sport-Vagabund,0,2,6,45,45
4602,Word Maze,1989,2,4,45,45
4603,Juggler's Jam,2002,2,4,30,30
4608,MM-peli,1983,2,6,60,60
4609,Tzuris,1999,1,5,60,60
4612,Go Surf,2001,2,5,20,20
4617,Mercanauts,0,2,6,60,60
4618,Networking,1993,3,6,180,180
4624,Electronic Arcade Mania,1983,3,4,45,45
4626,Thistle,1966,2,4,20,20
4628,Ice Cube,1972,2,4,10,10
4629,A Racing Game!,1999,2,4,30,30
4630,Fire on the Suns  Tactical Command (2nd Edition),2002,2,8,60,60
4632,Die Monstermacher,2002,3,5,45,45
4633,Stop,2001,2,10,30,30
4635,1 on 1 Adventure Gamebooks  Castle Arcania,1985,2,2,30,30
4638,Spellcast,2000,2,6,10,10
4639,Rolled Bones,2001,2,2,20,20
4645,Dragon Epic,1999,2,4,180,180
4647,Cleric's Revenge,1985,2,2,45,45
4652,Drug Attack,1971,3,5,10,10
4653,Egomania,1987,3,4,90,90
4656,The Encyclopedia of Chess Variants,1994,2,2,45,45
